22530756838,,cpu_atom/cycles/,3675411078,66.00,,
49659544250,,cpu_core/cycles/,9778941017,99.00,,
38928488547,,cpu_atom/instructions/,4280494828,77.00,1.73,insn per cycle
69874442061,,cpu_core/instructions/,9778941017,99.00,1.41,insn per cycle
26643509,,cpu_atom/cache-references/,4280989001,77.00,,
114044063,,cpu_core/cache-references/,9778941017,99.00,,
1022361,,cpu_atom/cache-misses/,4280470308,77.00,3.84,of all cache refs
14202562,,cpu_core/cache-misses/,9778941017,99.00,12.45,of all cache refs
12443881586,,cpu_atom/dTLB-loads/,4280798491,77.00,,
22736075204,,cpu_core/dTLB-loads/,9778941017,99.00,,
18684,,cpu_atom/dTLB-load-misses/,4275608752,77.00,0.00,of all dTLB cache accesses
228903,,cpu_core/dTLB-load-misses/,9778941017,99.00,0.00,of all dTLB cache accesses
199789,,cpu_atom/LLC-loads/,4273401689,76.00,,
3995407,,cpu_core/LLC-loads/,9778941017,99.00,,
7,,cpu_atom/LLC-load-misses/,4275654513,77.00,0.00,of all LL-cache accesses
405908,,cpu_core/LLC-load-misses/,9778941017,99.00,10.16,of all LL-cache accesses
